armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
0,-816.93146,289.13574,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,1,35,generic,t,14609,794.20667,533.8266,-211.96875,36,Tunnels,NAF,76561198001151695,ct,inferno,1,3
0,-818.8741,285.69162,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,2,33,generic,t,14622,806.616,517.8019,-211.96875,35,Tunnels,NAF,76561198001151695,ct,inferno,2,3
0,-819.8675,283.30432,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,3,30,generic,t,14635,833.043,488.34042,-211.96875,33,Tunnels,NAF,76561198001151695,ct,inferno,3,3
100,817.353,546.231,-211.96875,30.0,Tunnels,NAF,76561198001151695,ct,ct,0,25,75,right_leg,t,15233,-500.65894,510.53537,-215.96875,100,TMain,xertioN,76561198193174134,t,deagle,25,3
0,-575.6715,-421.40564,-213.46875,90.0,LongDog,Spinx,76561198063336407,t,ct,0,87,13,head,t,15249,177.8363,241.23866,-215.96875,100,BombsiteA,ultimate,76561198283989223,ct,ak47,87,3
0,-868.48444,495.0738,-215.96875,100.0,TMain,torzsi,76561198355739212,t,ct,0,82,0,generic,t,15300,159.03738,307.93793,-215.96875,13,BombsiteA,ultimate,76561198283989223,ct,hegrenade,13,3
0,-351.67834,637.96643,-215.96875,75.0,BombsiteA,xertioN,76561198193174134,t,ct,0,28,46,chest,t,15438,679.34546,48.36387,-215.96875,74,BombsiteA,Twistzz,76561198016255205,ct,galilar,28,3
0,-346.89417,637.9682,-215.96875,75.0,BombsiteA,xertioN,76561198193174134,t,ct,0,28,18,chest,t,15444,679.30457,54.943096,-215.96875,46,BombsiteA,Twistzz,76561198016255205,ct,galilar,28,3
0,-342.7589,637.9702,-215.96875,75.0,BombsiteA,xertioN,76561198193174134,t,ct,0,28,0,chest,t,15449,678.85266,59.67272,-215.96875,18,BombsiteA,Twistzz,76561198016255205,ct,galilar,18,3
0,-450.62817,-250.48914,-215.96875,90.0,LongDog,Spinx,76561198063336407,t,ct,0,33,0,right_arm,t,15566,904.11633,237.8513,-211.96875,30,Tunnels,NAF,76561198001151695,ct,ak47,30,3
0,-423.65137,-335.21613,-214.96875,100.0,LongDog,Brollan,76561198138828475,t,ct,0,1,68,generic,t,15678,616.17035,664.6057,-215.96875,69,BombsiteA,siuhy,76561198150673360,ct,inferno,1,3
93,655.34937,627.42224,-215.96875,68.0,BombsiteA,siuhy,76561198150673360,ct,ct,7,14,61,chest,t,15701,-234.18378,458.91507,-215.96875,75,BombsiteA,xertioN,76561198193174134,t,hkp2000,14,3
0,-231.03589,452.6885,-215.96875,61.0,BombsiteA,xertioN,76561198193174134,t,ct,0,28,40,chest,t,15704,655.6065,625.9149,-215.96875,68,BombsiteA,siuhy,76561198150673360,ct,galilar,28,3
